days_after_transplant,treatment,ec,light,plant_height_cm,num_leaves,t_air_mean,rh_mean,co2_mean,par_lamp_daily,light_on_hours_daily,par_lamp_sum,light_on_hours,t_air_mean_7d,par_lamp_sum_7d,current_plant_height_cm,current_num_leaves,next_plant_height_cm,next_num_leaves
55.0,Cherry_EC3_LowLight,EC3,low light,32.51428571428571,15.4,19.93368613138686,83.3918613138686,491.7517518248176,29651.613250000002,16.166666666666668,2045177.7769999993,716.4166666666666,137.37535279805354,199159.11925,32.51428571428571,15.4,32.68571428571429,15.4
56.0,Cherry_EC3_LowLight,EC3,low light,32.68571428571429,15.4,19.782291666666666,84.54270833333334,490.3611111111111,29006.927,18.0,2074184.7039999992,734.4166666666666,137.34306113138686,198667.15675,32.68571428571429,15.4,32.85714285714286,15.4
57.0,Cherry_EC3_LowLight,EC3,low light,32.85714285714286,15.4,19.594444444444445,84.87673611111111,494.0208333333333,28360.3025,15.0,2102545.006499999,749.4166666666666,137.2826444647202,197938.95525000003,32.85714285714286,15.4,33.02857142857143,15.4
58.0,Cherry_EC3_LowLight,EC3,low light,33.02857142857143,15.4,19.55173611111111,85.34097222222222,484.25347222222223,28610.503,17.25,2131155.509499999,766.6666666666666,137.6156305758313,202018.37925000003,33.02857142857143,15.4,33.2,15.4
3.0,Cherry_EC3_MedLight,EC3,med light,6.9,4.0,25.97951388888889,61.23020833333333,438.7986111111111,55025.4755,8.0,145891.99349999998,8.0,76.74352175602175,145891.99349999998,6.9,4.0,8.203333333333333,4.5
4.0,Cherry_EC3_MedLight,EC3,med light,8.203333333333333,4.5,26.50451388888889,67.55347222222223,445.68055555555554,52344.07725,8.333333333333334,198236.07074999998,16.333333333333336,103.24803564491064,198236.07075,8.203333333333333,4.5,9.506666666666666,5.0
5.0,Cherry_EC3_MedLight,EC3,med light,9.506666666666666,5.0,26.375,69.19895833333334,450.28819444444446,51319.208,8.75,249555.27875,25.083333333333336,129.62303564491066,249555.27875,9.506666666666666,5.0,10.809999999999999,5.5
6.0,Cherry_EC3_MedLight,EC3,med light,10.809999999999999,5.5,26.960416666666667,66.94548611111111,432.14930555555554,50766.5845,8.916666666666666,300321.86325,34.0,156.5834523115773,300321.86325,10.809999999999999,5.5,12.113333333333333,6.0
7.0,Cherry_EC3_MedLight,EC3,med light,12.113333333333333,6.0,25.587152777777778,72.52256944444444,427.36805555555554,47932.5285,10.0,348254.39175,44.0,182.1706050893551,348254.39175,12.113333333333333,6.0,13.416666666666666,6.5
8.0,Cherry_EC3_MedLight,EC3,med light,13.416666666666666,6.5,23.921527777777776,79.30868055555555,419.35069444444446,38390.3995,13.75,386644.79125,57.75,181.22500000000002,341330.67825,13.416666666666666,6.5,14.719999999999999,7.0
9.0,Cherry_EC3_MedLight,EC3,med light,14.719999999999999,7.0,22.492361111111112,72.97986111111112,403.43402777777777,44400.898,9.25,431045.68925,67.0,177.8204861111111,340179.17125,14.719999999999999,7.0,15.854999999999999,7.306666666666667
10.0,Cherry_EC3_MedLight,EC3,med light,15.854999999999999,7.306666666666667,21.747569444444444,71.84826388888888,417.47222222222223,42366.02475,10.75,473411.714,77.75,173.58854166666669,327519.7205,15.854999999999999,7.306666666666667,16.99,7.613333333333333
11.0,Cherry_EC3_MedLight,EC3,med light,16.99,7.613333333333333,21.83923611111111,68.82222222222222,446.9479166666667,51216.6265,9.25,524628.3404999999,87.0,168.92326388888887,326392.26975,16.99,7.613333333333333,18.125,7.92
12.0,Cherry_EC3_MedLight,EC3,med light,18.125,7.92,22.728472222222223,72.63611111111112,453.0625,44906.326,9.75,569534.6664999999,96.75,165.2767361111111,319979.38775,18.125,7.92,19.259999999999998,8.226666666666667
13.0,Cherry_EC3_MedLight,EC3,med light,19.259999999999998,8.226666666666667,21.81736111111111,79.57430555555555,457.4826388888889,32069.86025,17.75,601604.52675,114.5,160.13368055555557,301282.6635,19.259999999999998,8.226666666666667,20.395,8.533333333333333
14.0,Cherry_EC3_MedLight,EC3,med light,20.395,8.533333333333333,22.30798611111111,79.78958333333334,455.2048611111111,38305.98375,11.916666666666666,639910.5105,126.41666666666667,156.85451388888887,291656.11874999997,20.395,8.533333333333333,21.53,8.84
15.0,Cherry_EC3_MedLight,EC3,med light,21.53,8.84,20.91111111111111,78.17743055555555,473.77777777777777,34237.617,14.5,674148.1275,140.91666666666669,153.84409722222222,287503.33625,21.53,8.84,22.665,9.146666666666667
16.0,Cherry_EC3_MedLight,EC3,med light,22.665,9.146666666666667,21.880555555555556,71.77013888888888,469.3541666666667,34760.42075,14.083333333333334,708908.54825,155.00000000000003,153.23229166666667,277862.859,22.665,9.146666666666667,23.8,9.453333333333333
17.0,Cherry_EC3_MedLight,EC3,med light,23.8,9.453333333333333,21.15902777777778,81.15868055555556,487.28472222222223,29498.75,17.666666666666668,738407.29825,172.66666666666669,152.64374999999998,264995.58425,23.8,9.453333333333333,24.485714285714288,9.76
18.0,Cherry_EC3_MedLight,EC3,med light,24.485714285714288,9.76,20.334722222222222,80.81145833333333,487.44097222222223,36249.28575,13.0,774656.584,185.66666666666669,151.13923611111113,250028.24349999998,24.485714285714288,9.76,25.17142857142857,10.066666666666666
19.0,Cherry_EC3_MedLight,EC3,med light,25.17142857142857,10.066666666666666,20.60451388888889,78.80451388888889,478.06597222222223,36479.80225,13.083333333333334,811136.38625,198.75000000000003,149.01527777777778,241601.71975,25.17142857142857,10.066666666666666,25.857142857142858,10.373333333333333
20.0,Cherry_EC3_MedLight,EC3,med light,25.857142857142858,10.373333333333333,21.18263888888889,70.96701388888889,469.25,47913.4385,9.416666666666666,859049.82475,208.16666666666669,148.38055555555556,257445.298,25.857142857142858,10.373333333333333,26.542857142857144,10.68
21.0,Cherry_EC3_MedLight,EC3,med light,26.542857142857144,10.68,21.514583333333334,75.62777777777778,478.7673611111111,41240.6365,12.916666666666666,900290.46125,221.08333333333334,147.5871527777778,260379.95075,26.542857142857144,10.68,27.22857142857143,10.986666666666666
22.0,Cherry_EC3_MedLight,EC3,med light,27.22857142857143,10.986666666666666,21.754166666666666,77.19131944444445,494.03472222222223,40729.123,12.333333333333334,941019.5842500001,233.41666666666669,148.43020833333333,266871.45675,27.22857142857143,10.986666666666666,27.914285714285715,11.293333333333333
23.0,Cherry_EC3_MedLight,EC3,med light,27.914285714285715,11.293333333333333,21.913888888888888,78.24236111111111,486.5416666666667,38471.303,14.333333333333334,979490.88725,247.75000000000003,148.46354166666666,270582.339,27.914285714285715,11.293333333333333,28.6,11.6
24.0,Cherry_EC3_MedLight,EC3,med light,28.6,11.6,22.02048611111111,76.53958333333334,489.5763888888889,35842.223,16.583333333333332,1015333.11025,264.33333333333337,149.32500000000002,276925.812,28.6,11.6,29.1,11.942857142857143
25.0,Cherry_EC3_MedLight,EC3,med light,29.1,11.942857142857143,21.548958333333335,79.88229166666666,504.5138888888889,34717.4825,14.583333333333334,1050050.59275,278.9166666666667,150.5392361111111,275394.00875000004,29.1,11.942857142857143,29.6,12.285714285714285
26.0,Cherry_EC3_MedLight,EC3,med light,29.6,12.285714285714285,21.52048611111111,77.23715277777778,494.0138888888889,41018.8005,10.166666666666666,1091069.39325,289.08333333333337,151.45520833333333,279933.007,29.6,12.285714285714285,30.1,12.628571428571428
27.0,Cherry_EC3_MedLight,EC3,med light,30.1,12.628571428571428,22.91840277777778,76.35277777777777,499.94444444444446,43688.373,10.75,1134757.7662499999,299.83333333333337,153.19097222222223,275707.9415,30.1,12.628571428571428,30.6,12.971428571428572
28.0,Cherry_EC3_MedLight,EC3,med light,30.6,12.971428571428572,22.680034722222224,80.06718749999999,496.41319444444446,38022.965,11.25,1172780.73125,311.08333333333337,154.35642361111113,272490.26999999996,30.6,12.971428571428572,31.1,13.314285714285715
29.0,Cherry_EC3_MedLight,EC3,med light,31.1,13.314285714285715,21.495833333333334,80.32916666666667,494.7951388888889,32399.10125,15.0,1205179.8325,326.08333333333337,154.0980902777778,264160.24825,31.1,13.314285714285715,31.6,13.657142857142857
30.0,Cherry_EC3_MedLight,EC3,med light,31.6,13.657142857142857,20.818055555555556,79.296875,489.4583333333333,35940.1815,13.583333333333334,1241120.014,339.6666666666667,153.00225694444447,261629.12674999997,31.6,13.657142857142857,32.1,14.0
31.0,Cherry_EC3_MedLight,EC3,med light,32.1,14.0,21.148958333333333,79.07534722222222,493.30555555555554,37671.43275,13.75,1278791.44675,353.4166666666667,152.13072916666667,263458.3365,32.1,14.0,32.300000000000004,15.285714285714286
32.0,Cherry_EC3_MedLight,EC3,med light,32.300000000000004,15.285714285714286,21.428125,79.06354166666667,486.16319444444446,39212.39825,12.333333333333334,1318003.845,365.75,152.00989583333333,267953.25225,32.300000000000004,15.285714285714286,32.5,16.571428571428573
33.0,Cherry_EC3_MedLight,EC3,med light,32.5,16.571428571428573,22.158680555555556,79.86423611111111,487.94444444444446,39426.292,11.583333333333334,1357430.1369999999,377.3333333333333,152.64809027777778,266360.74374999997,32.5,16.571428571428573,32.7,17.857142857142858
34.0,Cherry_EC3_MedLight,EC3,med light,32.7,17.857142857142858,21.405555555555555,81.47777777777777,489.16319444444446,32940.591,15.75,1390370.728,393.0833333333333,151.13524305555558,255612.96175,32.7,17.857142857142858,32.9,19.142857142857142
35.0,Cherry_EC3_MedLight,EC3,med light,32.9,19.142857142857142,21.715625000000003,82.24930555555555,496.875,33906.1115,13.916666666666666,1424276.8394999998,407.0,150.17083333333332,251496.10825,32.9,19.142857142857142,33.1,20.42857142857143
36.0,Cherry_EC3_MedLight,EC3,med light,33.1,20.42857142857143,22.107986111111114,77.16180555555555,487.1736111111111,40509.6495,11.416666666666666,1464786.4889999998,418.4166666666667,150.78298611111111,259606.65649999998,33.1,20.42857142857143,33.3,21.714285714285715
37.0,Cherry_EC3_MedLight,EC3,med light,33.3,21.714285714285715,21.691319444444446,81.95763888888888,490.875,31381.06525,17.25,1496167.5542499998,435.6666666666667,151.65625,255047.54025000002,33.3,21.714285714285715,33.5,23.0
38.0,Cherry_EC3_MedLight,EC3,med light,33.5,23.0,20.50625,88.81840277777778,501.84027777777777,24077.26,18.0,1520244.8142499998,453.6666666666667,151.01354166666667,241453.3675,33.5,23.0,33.6,22.37142857142857
39.0,Cherry_EC3_MedLight,EC3,med light,33.6,22.37142857142857,21.10486111111111,86.20659722222223,490.05555555555554,27724.051,17.666666666666668,1547968.8652499998,471.33333333333337,150.6902777777778,229965.02025,33.6,22.37142857142857,33.7,21.742857142857144
40.0,Cherry_EC3_MedLight,EC3,med light,33.7,21.742857142857144,20.468055555555555,78.83680555555556,486.9270833333333,40880.915,10.833333333333334,1588849.7802499998,482.1666666666667,148.99965277777778,231419.64324999996,33.7,21.742857142857144,33.800000000000004,21.114285714285714
41.0,Cherry_EC3_MedLight,EC3,med light,33.800000000000004,21.114285714285714,19.646875,79.03576388888888,497.8645833333333,33178.80925,13.916666666666666,1622028.5894999998,496.08333333333337,147.24097222222224,231657.8615,33.800000000000004,21.114285714285714,33.9,20.485714285714288
42.0,Cherry_EC3_MedLight,EC3,med light,33.9,20.485714285714288,20.10659722222222,79.43680555555555,502.7291666666667,34637.914,14.166666666666666,1656666.5034999999,510.25000000000006,145.63194444444446,232389.664,33.9,20.485714285714288,34.0,19.857142857142858
43.0,Cherry_EC3_MedLight,EC3,med light,34.0,19.857142857142858,19.999652777777776,77.14826388888889,494.40972222222223,40632.032,11.5,1697298.5354999998,521.75,143.5236111111111,232512.0465,34.0,19.857142857142858,34.1,19.22857142857143
44.0,Cherry_EC3_MedLight,EC3,med light,34.1,19.22857142857143,19.943402777777777,78.46770833333333,494.15277777777777,33861.92375,12.583333333333334,1731160.4592499998,534.3333333333334,141.77569444444444,234992.905,34.1,19.22857142857143,34.2,18.6
45.0,Cherry_EC3_MedLight,EC3,med light,34.2,18.6,20.35,84.24097222222223,496.7916666666667,29000.5295,15.25,1760160.9887499998,549.5833333333334,141.61944444444444,239916.1745,34.2,18.6,34.1,18.6
46.0,Cherry_EC3_MedLight,EC3,med light,34.1,18.6,19.26215277777778,87.62673611111111,494.22222222222223,23197.974,18.0,1783358.9627499997,567.5833333333334,139.77673611111112,235390.09749999997,34.1,18.6,34.0,18.6
47.0,Cherry_EC3_MedLight,EC3,med light,34.0,18.6,19.674305555555556,84.80555555555556,488.14930555555554,28819.238,15.416666666666666,1812178.2007499996,583.0,138.9829861111111,223328.4205,34.0,18.6,33.9,18.6
48.0,Cherry_EC3_MedLight,EC3,med light,33.9,18.6,20.087847222222223,81.03159722222222,493.8263888888889,33840.457,13.833333333333334,1846018.6577499995,596.8333333333334,139.42395833333333,223990.06825,33.9,18.6,33.800000000000004,18.6
49.0,Cherry_EC3_MedLight,EC3,med light,33.800000000000004,18.6,19.814583333333335,82.98194444444444,498.4791666666667,29498.8895,16.0,1875517.5472499996,612.8333333333334,139.13194444444446,218851.04375,33.800000000000004,18.6,33.7,18.6
50.0,Cherry_EC3_MedLight,EC3,med light,33.7,18.6,19.654861111111114,84.30694444444445,493.05555555555554,29088.504,18.0,1904606.0512499996,630.8333333333334,138.78715277777778,207307.51575,33.7,18.6,33.6,18.6
51.0,Cherry_EC3_MedLight,EC3,med light,33.6,18.6,19.21875,84.48784722222223,494.09027777777777,24531.079,18.0,1929137.1302499995,648.8333333333334,138.0625,197976.67100000003,33.6,18.6,33.5,18.6
52.0,Cherry_EC3_MedLight,EC3,med light,33.5,18.6,19.79965277777778,81.57465277777777,488.78472222222223,32765.561,15.75,1961902.6912499995,664.5833333333334,137.51215277777777,201741.7025,33.5,18.6,33.57142857142857,18.6
53.0,Cherry_EC3_MedLight,EC3,med light,33.57142857142857,18.6,19.303819444444443,85.74895833333333,495.97569444444446,25562.954,18.0,1987465.6452499994,682.5833333333334,137.55381944444446,204106.68250000002,33.57142857142857,18.6,33.642857142857146,18.6
54.0,Cherry_EC3_MedLight,EC3,med light,33.642857142857146,18.6,19.65,84.75312500000001,491.0208333333333,28060.5185,17.666666666666668,2015526.1637499994,700.25,137.52951388888889,203347.96300000002,33.642857142857146,18.6,33.714285714285715,18.6
55.0,Cherry_EC3_MedLight,EC3,med light,33.714285714285715,18.6,19.93368613138686,83.3918613138686,491.7517518248176,29651.613250000002,16.166666666666668,2045177.7769999993,716.4166666666666,137.37535279805354,199159.11925,33.714285714285715,18.6,33.785714285714285,18.6
56.0,Cherry_EC3_MedLight,EC3,med light,33.785714285714285,18.6,19.782291666666666,84.54270833333334,490.3611111111111,29006.927,18.0,2074184.7039999992,734.4166666666666,137.34306113138686,198667.15675,33.785714285714285,18.6,33.857142857142854,18.6
57.0,Cherry_EC3_MedLight,EC3,med light,33.857142857142854,18.6,19.594444444444445,84.87673611111111,494.0208333333333,28360.3025,15.0,2102545.006499999,749.4166666666666,137.2826444647202,197938.95525000003,33.857142857142854,18.6,33.92857142857143,18.6
58.0,Cherry_EC3_MedLight,EC3,med light,33.92857142857143,18.6,19.55173611111111,85.34097222222222,484.25347222222223,28610.503,17.25,2131155.509499999,766.6666666666666,137.6156305758313,202018.37925000003,33.92857142857143,18.6,34.0,18.6
3.0,Cherry_EC3_NoLight,EC3,no light,8.4,4.0,25.97951388888889,61.23020833333333,438.7986111111111,55025.4755,8.0,145891.99349999998,8.0,76.74352175602175,145891.99349999998,8.4,4.0,9.31,4.466666666666667
4.0,Cherry_EC3_NoLight,EC3,no light,9.31,4.466666666666667,26.50451388888889,67.55347222222223,445.68055555555554,52344.07725,8.333333333333334,198236.07074999998,16.333333333333336,103.24803564491064,198236.07075,9.31,4.466666666666667,10.22,4.933333333333334
5.0,Cherry_EC3_NoLight,EC3,no light,10.22,4.933333333333334,26.375,69.19895833333334,450.28819444444446,51319.208,8.75,249555.27875,25.083333333333336,129.62303564491066,249555.27875,10.22,4.933333333333334,11.129999999999999,5.3999999999999995
6.0,Cherry_EC3_NoLight,EC3,no light,11.129999999999999,5.3999999999999995,26.960416666666667,66.94548611111111,432.14930555555554,50766.5845,8.916666666666666,300321.86325,34.0,156.5834523115773,300321.86325,11.129999999999999,5.3999999999999995,12.04,5.866666666666666
7.0,Cherry_EC3_NoLight,EC3,no light,12.04,5.866666666666666,25.587152777777778,72.52256944444444,427.36805555555554,47932.5285,10.0,348254.39175,44.0,182.1706050893551,348254.39175,12.04,5.866666666666666,12.95,6.333333333333333
8.0,Cherry_EC3_NoLight,EC3,no light,12.95,6.333333333333333,23.921527777777776,79.30868055555555,419.35069444444446,38390.3995,13.75,386644.79125,57.75,181.22500000000002,341330.67825,12.95,6.333333333333333,13.86,6.8
9.0,Cherry_EC3_NoLight,EC3,no light,13.86,6.8,22.492361111111112,72.97986111111112,403.43402777777777,44400.898,9.25,431045.68925,67.0,177.8204861111111,340179.17125,13.86,6.8,14.8275,7.066666666666666
10.0,Cherry_EC3_NoLight,EC3,no light,14.8275,7.066666666666666,21.747569444444444,71.84826388888888,417.47222222222223,42366.02475,10.75,473411.714,77.75,173.58854166666669,327519.7205,14.8275,7.066666666666666,15.795,7.333333333333333
11.0,Cherry_EC3_NoLight,EC3,no light,15.795,7.333333333333333,21.83923611111111,68.82222222222222,446.9479166666667,51216.6265,9.25,524628.3404999999,87.0,168.92326388888887,326392.26975,15.795,7.333333333333333,16.7625,7.6
12.0,Cherry_EC3_NoLight,EC3,no light,16.7625,7.6,22.728472222222223,72.63611111111112,453.0625,44906.326,9.75,569534.6664999999,96.75,165.2767361111111,319979.38775,16.7625,7.6,17.73,7.866666666666667
13.0,Cherry_EC3_NoLight,EC3,no light,17.73,7.866666666666667,21.81736111111111,79.57430555555555,457.4826388888889,32069.86025,17.75,601604.52675,114.5,160.13368055555557,301282.6635,17.73,7.866666666666667,18.6975,8.133333333333333
14.0,Cherry_EC3_NoLight,EC3,no light,18.6975,8.133333333333333,22.30798611111111,79.78958333333334,455.2048611111111,38305.98375,11.916666666666666,639910.5105,126.41666666666667,156.85451388888887,291656.11874999997,18.6975,8.133333333333333,19.665,8.4
15.0,Cherry_EC3_NoLight,EC3,no light,19.665,8.4,20.91111111111111,78.17743055555555,473.77777777777777,34237.617,14.5,674148.1275,140.91666666666669,153.84409722222222,287503.33625,19.665,8.4,20.6325,8.666666666666666
16.0,Cherry_EC3_NoLight,EC3,no light,20.6325,8.666666666666666,21.880555555555556,71.77013888888888,469.3541666666667,34760.42075,14.083333333333334,708908.54825,155.00000000000003,153.23229166666667,277862.859,20.6325,8.666666666666666,21.6,8.933333333333334
17.0,Cherry_EC3_NoLight,EC3,no light,21.6,8.933333333333334,21.15902777777778,81.15868055555556,487.28472222222223,29498.75,17.666666666666668,738407.29825,172.66666666666669,152.64374999999998,264995.58425,21.6,8.933333333333334,22.342857142857145,9.200000000000001
18.0,Cherry_EC3_NoLight,EC3,no light,22.342857142857145,9.200000000000001,20.334722222222222,80.81145833333333,487.44097222222223,36249.28575,13.0,774656.584,185.66666666666669,151.13923611111113,250028.24349999998,22.342857142857145,9.200000000000001,23.085714285714285,9.466666666666667
19.0,Cherry_EC3_NoLight,EC3,no light,23.085714285714285,9.466666666666667,20.60451388888889,78.80451388888889,478.06597222222223,36479.80225,13.083333333333334,811136.38625,198.75000000000003,149.01527777777778,241601.71975,23.085714285714285,9.466666666666667,23.82857142857143,9.733333333333334
20.0,Cherry_EC3_NoLight,EC3,no light,23.82857142857143,9.733333333333334,21.18263888888889,70.96701388888889,469.25,47913.4385,9.416666666666666,859049.82475,208.16666666666669,148.38055555555556,257445.298,23.82857142857143,9.733333333333334,24.571428571428573,10.0
21.0,Cherry_EC3_NoLight,EC3,no light,24.571428571428573,10.0,21.514583333333334,75.62777777777778,478.7673611111111,41240.6365,12.916666666666666,900290.46125,221.08333333333334,147.5871527777778,260379.95075,24.571428571428573,10.0,25.314285714285717,10.266666666666667
22.0,Cherry_EC3_NoLight,EC3,no light,25.314285714285717,10.266666666666667,21.754166666666666,77.19131944444445,494.03472222222223,40729.123,12.333333333333334,941019.5842500001,233.41666666666669,148.43020833333333,266871.45675,25.314285714285717,10.266666666666667,26.057142857142857,10.533333333333333
23.0,Cherry_EC3_NoLight,EC3,no light,26.057142857142857,10.533333333333333,21.913888888888888,78.24236111111111,486.5416666666667,38471.303,14.333333333333334,979490.88725,247.75000000000003,148.46354166666666,270582.339,26.057142857142857,10.533333333333333,26.8,10.8
24.0,Cherry_EC3_NoLight,EC3,no light,26.8,10.8,22.02048611111111,76.53958333333334,489.5763888888889,35842.223,16.583333333333332,1015333.11025,264.33333333333337,149.32500000000002,276925.812,26.8,10.8,27.228571428571428,11.4
25.0,Cherry_EC3_NoLight,EC3,no light,27.228571428571428,11.4,21.548958333333335,79.88229166666666,504.5138888888889,34717.4825,14.583333333333334,1050050.59275,278.9166666666667,150.5392361111111,275394.00875000004,27.228571428571428,11.4,27.65714285714286,12.0
26.0,Cherry_EC3_NoLight,EC3,no light,27.65714285714286,12.0,21.52048611111111,77.23715277777778,494.0138888888889,41018.8005,10.166666666666666,1091069.39325,289.08333333333337,151.45520833333333,279933.007,27.65714285714286,12.0,28.085714285714285,12.6
27.0,Cherry_EC3_NoLight,EC3,no light,28.085714285714285,12.6,22.91840277777778,76.35277777777777,499.94444444444446,43688.373,10.75,1134757.7662499999,299.83333333333337,153.19097222222223,275707.9415,28.085714285714285,12.6,28.514285714285716,13.2
28.0,Cherry_EC3_NoLight,EC3,no light,28.514285714285716,13.2,22.680034722222224,80.06718749999999,496.41319444444446,38022.965,11.25,1172780.73125,311.08333333333337,154.35642361111113,272490.26999999996,28.514285714285716,13.2,28.942857142857143,13.8
29.0,Cherry_EC3_NoLight,EC3,no light,28.942857142857143,13.8,21.495833333333334,80.32916666666667,494.7951388888889,32399.10125,15.0,1205179.8325,326.08333333333337,154.0980902777778,264160.24825,28.942857142857143,13.8,29.371428571428574,14.4
30.0,Cherry_EC3_NoLight,EC3,no light,29.371428571428574,14.4,20.818055555555556,79.296875,489.4583333333333,35940.1815,13.583333333333334,1241120.014,339.6666666666667,153.00225694444447,261629.12674999997,29.371428571428574,14.4,29.8,15.0
31.0,Cherry_EC3_NoLight,EC3,no light,29.8,15.0,21.148958333333333,79.07534722222222,493.30555555555554,37671.43275,13.75,1278791.44675,353.4166666666667,152.13072916666667,263458.3365,29.8,15.0,30.314285714285713,16.114285714285714
32.0,Cherry_EC3_NoLight,EC3,no light,30.314285714285713,16.114285714285714,21.428125,79.06354166666667,486.16319444444446,39212.39825,12.333333333333334,1318003.845,365.75,152.00989583333333,267953.25225,30.314285714285713,16.114285714285714,30.82857142857143,17.228571428571428
33.0,Cherry_EC3_NoLight,EC3,no light,30.82857142857143,17.228571428571428,22.158680555555556,79.86423611111111,487.94444444444446,39426.292,11.583333333333334,1357430.1369999999,377.3333333333333,152.64809027777778,266360.74374999997,30.82857142857143,17.228571428571428,31.34285714285714,18.34285714285714
34.0,Cherry_EC3_NoLight,EC3,no light,31.34285714285714,18.34285714285714,21.405555555555555,81.47777777777777,489.16319444444446,32940.591,15.75,1390370.728,393.0833333333333,151.13524305555558,255612.96175,31.34285714285714,18.34285714285714,31.857142857142858,19.457142857142856
35.0,Cherry_EC3_NoLight,EC3,no light,31.857142857142858,19.457142857142856,21.715625000000003,82.24930555555555,496.875,33906.1115,13.916666666666666,1424276.8394999998,407.0,150.17083333333332,251496.10825,31.857142857142858,19.457142857142856,32.371428571428574,20.571428571428573
36.0,Cherry_EC3_NoLight,EC3,no light,32.371428571428574,20.571428571428573,22.107986111111114,77.16180555555555,487.1736111111111,40509.6495,11.416666666666666,1464786.4889999998,418.4166666666667,150.78298611111111,259606.65649999998,32.371428571428574,20.571428571428573,32.885714285714286,21.685714285714287
37.0,Cherry_EC3_NoLight,EC3,no light,32.885714285714286,21.685714285714287,21.691319444444446,81.95763888888888,490.875,31381.06525,17.25,1496167.5542499998,435.6666666666667,151.65625,255047.54025000002,32.885714285714286,21.685714285714287,33.4,22.8
38.0,Cherry_EC3_NoLight,EC3,no light,33.4,22.8,20.50625,88.81840277777778,501.84027777777777,24077.26,18.0,1520244.8142499998,453.6666666666667,151.01354166666667,241453.3675,33.4,22.8,33.55714285714286,22.02857142857143
39.0,Cherry_EC3_NoLight,EC3,no light,33.55714285714286,22.02857142857143,21.10486111111111,86.20659722222223,490.05555555555554,27724.051,17.666666666666668,1547968.8652499998,471.33333333333337,150.6902777777778,229965.02025,33.55714285714286,22.02857142857143,33.714285714285715,21.257142857142856
40.0,Cherry_EC3_NoLight,EC3,no light,33.714285714285715,21.257142857142856,20.468055555555555,78.83680555555556,486.9270833333333,40880.915,10.833333333333334,1588849.7802499998,482.1666666666667,148.99965277777778,231419.64324999996,33.714285714285715,21.257142857142856,33.871428571428574,20.485714285714284
41.0,Cherry_EC3_NoLight,EC3,no light,33.871428571428574,20.485714285714284,19.646875,79.03576388888888,497.8645833333333,33178.80925,13.916666666666666,1622028.5894999998,496.08333333333337,147.24097222222224,231657.8615,33.871428571428574,20.485714285714284,34.028571428571425,19.714285714285715
42.0,Cherry_EC3_NoLight,EC3,no light,34.028571428571425,19.714285714285715,20.10659722222222,79.43680555555555,502.7291666666667,34637.914,14.166666666666666,1656666.5034999999,510.25000000000006,145.63194444444446,232389.664,34.028571428571425,19.714285714285715,34.18571428571428,18.942857142857143
43.0,Cherry_EC3_NoLight,EC3,no light,34.18571428571428,18.942857142857143,19.999652777777776,77.14826388888889,494.40972222222223,40632.032,11.5,1697298.5354999998,521.75,143.5236111111111,232512.0465,34.18571428571428,18.942857142857143,34.34285714285714,18.17142857142857
44.0,Cherry_EC3_NoLight,EC3,no light,34.34285714285714,18.17142857142857,19.943402777777777,78.46770833333333,494.15277777777777,33861.92375,12.583333333333334,1731160.4592499998,534.3333333333334,141.77569444444444,234992.905,34.34285714285714,18.17142857142857,34.5,17.4
45.0,Cherry_EC3_NoLight,EC3,no light,34.5,17.4,20.35,84.24097222222223,496.7916666666667,29000.5295,15.25,1760160.9887499998,549.5833333333334,141.61944444444444,239916.1745,34.5,17.4,34.042857142857144,17.4
46.0,Cherry_EC3_NoLight,EC3,no light,34.042857142857144,17.4,19.26215277777778,87.62673611111111,494.22222222222223,23197.974,18.0,1783358.9627499997,567.5833333333334,139.77673611111112,235390.09749999997,34.042857142857144,17.4,33.58571428571429,17.4
47.0,Cherry_EC3_NoLight,EC3,no light,33.58571428571429,17.4,19.674305555555556,84.80555555555556,488.14930555555554,28819.238,15.416666666666666,1812178.2007499996,583.0,138.9829861111111,223328.4205,33.58571428571429,17.4,33.128571428571426,17.4
48.0,Cherry_EC3_NoLight,EC3,no light,33.128571428571426,17.4,20.087847222222223,81.03159722222222,493.8263888888889,33840.457,13.833333333333334,1846018.6577499995,596.8333333333334,139.42395833333333,223990.06825,33.128571428571426,17.4,32.67142857142857,17.4
49.0,Cherry_EC3_NoLight,EC3,no light,32.67142857142857,17.4,19.814583333333335,82.98194444444444,498.4791666666667,29498.8895,16.0,1875517.5472499996,612.8333333333334,139.13194444444446,218851.04375,32.67142857142857,17.4,32.214285714285715,17.4
50.0,Cherry_EC3_NoLight,EC3,no light,32.214285714285715,17.4,19.654861111111114,84.30694444444445,493.05555555555554,29088.504,18.0,1904606.0512499996,630.8333333333334,138.78715277777778,207307.51575,32.214285714285715,17.4,31.757142857142856,17.4
51.0,Cherry_EC3_NoLight,EC3,no light,31.757142857142856,17.4,19.21875,84.48784722222223,494.09027777777777,24531.079,18.0,1929137.1302499995,648.8333333333334,138.0625,197976.67100000003,31.757142857142856,17.4,31.3,17.4
52.0,Cherry_EC3_NoLight,EC3,no light,31.3,17.4,19.79965277777778,81.57465277777777,488.78472222222223,32765.561,15.75,1961902.6912499995,664.5833333333334,137.51215277777777,201741.7025,31.3,17.4,31.842857142857145,17.4
